station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EGLL,2026-02-27 00:20,51.80,48.20,87.47,220.00,14.00,0.00,29.88,M,6.21,M,BKN,BKN,///,M,1800.00,2300.00,M,M,-RADZ,M,M,M,M,M,M,51.80,COR EGLL 270020Z AUTO 22014KT 9999 -RADZ BKN018/// BKN023/// //////TCU 11/09 Q1012 TEMPO RADZ BKN014,M
EGLL,2026-02-27 00:50,51.80,48.20,87.47,210.00,13.00,0.00,29.88,M,6.21,M,BKN,OVC,M,M,1600.00,2000.00,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 270050Z AUTO 21013KT 9999 -RA BKN016 OVC020 11/09 Q1012 TEMPO RA BKN014,M
EGLL,2026-02-27 01:20,51.80,48.20,87.47,200.00,11.00,0.00,29.85,M,6.21,M,BKN,BKN,M,M,1400.00,2000.00,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 270120Z AUTO 20011KT 9999 -RA BKN014 BKN020 11/09 Q1011 TEMPO RA,M
EGLL,2026-02-27 01:50,50.00,48.20,93.50,210.00,12.00,0.00,29.85,M,6.21,M,SCT,BKN,BKN,///,1400.00,1900.00,2800.00,M,-RA,M,M,M,M,M,M,50.00,COR EGLL 270150Z AUTO 21012KT 9999 -RA SCT014/// BKN019/// BKN028/// //////TCU 10/09 Q1011 TEMPO RA BKN014,M
EGLL,2026-02-27 02:20,50.00,48.20,93.50,210.00,14.00,0.00,29.85,M,6.21,M,BKN,BKN,OVC,///,1500.00,2100.00,4600.00,M,-RA,M,M,M,M,M,M,50.00,COR EGLL 270220Z AUTO 21014KT 9999 -RA BKN015/// BKN021/// OVC046/// //////TCU 10/09 Q1011 TEMPO RA BKN014,M
EGLL,2026-02-27 02:50,50.00,46.40,87.37,220.00,11.00,0.00,29.83,M,6.21,M,FEW,OVC,///,M,1700.00,4200.00,M,M,-RA,M,M,M,M,M,M,50.00,COR EGLL 270250Z AUTO 22011KT 9999 -RA FEW017/// OVC042/// //////TCU 10/08 Q1010 TEMPO RA BKN014,M
EGLL,2026-02-27 03:20,50.00,46.40,87.37,210.00,10.00,0.00,29.83,M,6.21,M,FEW,SCT,BKN,M,1700.00,2300.00,3000.00,M,-RADZ,M,M,M,M,M,M,50.00,COR EGLL 270320Z AUTO 21010KT 9999 -RADZ FEW017 SCT023 BKN030 10/08 Q1010 TEMPO RA BKN014,M
EGLL,2026-02-27 03:50,50.00,48.20,93.50,210.00,11.00,0.00,29.83,M,6.21,M,BKN,OVC,M,M,1500.00,2000.00,M,M,-RADZ,M,M,M,M,M,M,50.00,COR EGLL 270350Z AUTO 21011KT 9999 -RADZ BKN015 OVC020 10/09 Q1010 TEMPO RADZ BKN014,M
EGLL,2026-02-27 04:20,50.00,48.20,93.50,200.00,11.00,0.00,29.80,M,6.21,M,BKN,BKN,OVC,M,1100.00,1700.00,2200.00,M,-RADZ,M,M,M,M,M,M,50.00,COR EGLL 270420Z AUTO 20011KT 9999 -RADZ BKN011 BKN017 OVC022 10/09 Q1009 TEMPO 4000 RADZ,M
EGLL,2026-02-27 04:50,50.00,46.40,87.37,200.00,13.00,0.00,29.80,M,6.21,M,BKN,BKN,M,M,1200.00,1700.00,M,M,-RA,M,M,M,M,M,M,50.00,COR EGLL 270450Z AUTO 20013KT 9999 -RA BKN012 BKN017 10/08 Q1009 TEMPO 4000 RADZ BKN009,M
EGLL,2026-02-27 05:20,50.00,48.20,93.50,200.00,13.00,0.00,29.80,M,6.21,M,OVC,M,M,M,900.00,M,M,M,-RADZ,M,M,M,M,M,M,50.00,COR EGLL 270520Z AUTO 20013KT 9999 -RADZ OVC009 10/09 Q1009 TEMPO 4000 RADZ,M
EGLL,2026-02-27 05:50,50.00,48.20,93.50,200.00,13.00,0.00,29.80,M,6.21,M,BKN,OVC,M,M,900.00,1300.00,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 270550Z AUTO 20013KT 9999 BKN009 OVC013 10/09 Q1009 TEMPO 4000 RADZ,M
EGLL,2026-02-27 06:20,50.00,48.20,93.50,200.00,12.00,0.00,29.80,M,6.21,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 270620Z AUTO 20012KT 9999 OVC008 10/09 Q1009 TEMPO 4000 RADZ,M
EGLL,2026-02-27 06:50,50.00,48.20,93.50,200.00,12.00,0.00,29.80,M,6.21,M,OVC,M,M,M,800.00,M,M,M,-RA,M,M,M,M,M,M,50.00,COR EGLL 270650Z AUTO 20012KT 180V260 9999 -RA OVC008 10/09 Q1009 TEMPO 4000 RADZ,M
EGLL,2026-02-27 07:20,50.00,48.20,93.50,200.00,13.00,0.00,29.80,M,6.21,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 270720Z AUTO 20013KT 9999 BKN008 10/09 Q1009 NOSIG,M
EGLL,2026-02-27 07:50,50.00,48.20,93.50,190.00,12.00,0.00,29.80,M,6.21,M,BKN,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 270750Z AUTO 19012KT 9999 BKN007 10/09 Q1009 TEMPO 4000 RADZ,M
EGLL,2026-02-27 08:20,50.00,48.20,93.50,200.00,12.00,0.00,29.80,M,3.73,M,BKN,M,M,M,700.00,M,M,M,-RADZ,M,M,M,M,M,M,50.00,COR EGLL 270820Z AUTO 20012KT 6000 -RADZ BKN007 10/09 Q1009 TEMPO 4000 RADZ,M
EGLL,2026-02-27 08:50,51.80,50.00,93.55,200.00,13.00,0.00,29.80,M,2.73,M,BKN,M,M,M,500.00,M,M,M,RADZ,M,M,M,M,M,M,51.80,COR EGLL 270850Z AUTO 20013KT 4400 RADZ BKN005 11/10 Q1009 TEMPO BKN004,M
EGLL,2026-02-27 09:20,51.80,50.00,93.55,200.00,10.00,0.00,29.80,M,2.67,M,OVC,M,M,M,500.00,M,M,M,-DZ,M,M,M,M,M,M,51.80,COR EGLL 270920Z AUTO 20010KT 4300 -DZ OVC005 11/10 Q1009 RERA TEMPO BKN004,M
EGLL,2026-02-27 09:50,51.80,50.00,93.55,200.00,12.00,0.00,29.80,M,4.97,M,BKN,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 270950Z AUTO 20012KT 180V250 8000 BKN005 11/10 Q1009 RERA NOSIG,M
EGLL,2026-02-27 10:20,51.80,50.00,93.55,200.00,12.00,0.00,29.80,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 271020Z AUTO 20012KT 170V230 9999 OVC007 11/10 Q1009 NOSIG,M
EGLL,2026-02-27 10:50,53.60,51.80,93.60,200.00,11.00,0.00,29.80,M,6.21,M,BKN,OVC,M,M,900.00,1100.00,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 271050Z AUTO 20011KT 160V260 9999 BKN009 OVC011 12/11 Q1009 BECMG SCT020,M
EGLL,2026-02-27 11:20,53.60,51.80,93.60,210.00,11.00,0.00,29.80,M,6.21,M,BKN,OVC,M,M,1100.00,1500.00,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 271120Z AUTO 21011KT 9999 BKN011 OVC015 12/11 Q1009 NOSIG,M
EGLL,2026-02-27 11:50,53.60,51.80,93.60,210.00,10.00,0.00,29.80,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 271150Z AUTO 21010KT 9999 OVC013 12/11 Q1009 NOSIG,M
EGLL,2026-02-27 12:20,55.40,50.00,82.00,210.00,13.00,0.00,29.80,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 271220Z AUTO 21013KT 9999 OVC014 13/10 Q1009 NOSIG,M
EGLL,2026-02-27 12:50,55.40,50.00,82.00,210.00,12.00,0.00,29.80,M,6.21,M,BKN,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 271250Z AUTO 21012KT 9999 BKN014 13/10 Q1009 NOSIG,M
EGLL,2026-02-27 13:20,55.40,50.00,82.00,220.00,14.00,0.00,29.80,M,6.21,M,BKN,OVC,M,M,1500.00,2300.00,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 271320Z AUTO 22014KT 9999 BKN015 OVC023 13/10 Q1009 NOSIG,M
EGLL,2026-02-27 13:50,55.40,50.00,82.00,210.00,14.00,0.00,29.80,M,6.21,M,BKN,OVC,M,M,1500.00,2200.00,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 271350Z AUTO 21014KT 9999 BKN015 OVC022 13/10 Q1009 NOSIG,M
EGLL,2026-02-27 14:20,55.40,50.00,82.00,210.00,13.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,1200.00,1600.00,2300.00,M,-RA,M,M,M,M,M,M,55.40,COR EGLL 271420Z AUTO 21013KT 9999 -RA FEW012 SCT016 BKN023 13/10 Q1009 TEMPO BKN012,M
EGLL,2026-02-27 14:50,55.40,51.80,87.65,210.00,11.00,0.00,29.80,M,6.21,M,BKN,BKN,M,M,1600.00,2000.00,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 271450Z AUTO 21011KT 180V240 9999 BKN016 BKN020 13/11 Q1009 TEMPO BKN014,M
EGLL,2026-02-27 15:20,55.40,51.80,87.65,190.00,10.00,0.00,29.80,M,6.21,M,BKN,OVC,M,M,1400.00,1900.00,M,M,-RA,M,M,M,M,M,M,55.40,COR EGLL 271520Z AUTO 19010KT 160V220 9999 -RA BKN014 OVC019 13/11 Q1009 TEMPO BKN016,M
EGLL,2026-02-27 15:50,53.60,51.80,93.60,200.00,12.00,0.00,29.80,M,6.21,M,BKN,M,M,M,1100.00,M,M,M,-RADZ,M,M,M,M,M,M,53.60,COR EGLL 271550Z AUTO 20012KT 170V240 9999 -RADZ BKN011 12/11 Q1009 RERA NOSIG,M
EGLL,2026-02-27 16:20,55.40,50.00,82.00,230.00,11.00,0.00,29.80,M,6.21,M,FEW,SCT,///,M,1100.00,1500.00,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 271620Z AUTO 23011KT 190V260 9999 FEW011/// SCT015/// //////TCU 13/10 Q1009 NOSIG,M
EGLL,2026-02-27 16:50,55.40,50.00,82.00,210.00,11.00,0.00,29.80,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 271650Z AUTO 21011KT 170V250 9999 SCT018 13/10 Q1009 NOSIG,M
EGLL,2026-02-27 17:20,53.60,48.20,81.87,210.00,12.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 271720Z AUTO 21012KT 9999 NCD 12/09 Q1009 NOSIG,M
EGLL,2026-02-27 17:50,53.60,46.40,76.51,210.00,11.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 271750Z AUTO 21011KT 9999 NCD 12/08 Q1009 NOSIG,M
EGLL,2026-02-27 18:20,51.80,46.40,81.74,220.00,10.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 271820Z AUTO 22010KT 190V250 9999 NCD 11/08 Q1009 NOSIG,M
EGLL,2026-02-27 18:50,51.80,46.40,81.74,210.00,10.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 271850Z AUTO 21010KT 9999 NCD 11/08 Q1009 NOSIG,M
EGLL,2026-02-27 19:20,51.80,46.40,81.74,210.00,10.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 271920Z AUTO 21010KT 180V250 9999 NCD 11/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 19:50,50.00,46.40,87.37,180.00,9.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 271950Z AUTO 18009KT 150V230 9999 NCD 10/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 20:20,48.20,46.40,93.45,180.00,8.00,0.00,29.80,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,44.07,COR EGLL 272020Z AUTO 18008KT 150V240 9999 FEW036 09/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 20:50,50.00,46.40,87.37,180.00,9.00,0.00,29.80,M,6.21,M,///,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 272050Z AUTO 18009KT 150V230 9999 //////TCU 10/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 21:20,50.00,46.40,87.37,180.00,10.00,0.00,29.80,M,6.21,M,FEW,BKN,///,M,2300.00,3600.00,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 272120Z AUTO 18010KT 160V230 9999 FEW023/// BKN036/// //////TCU 10/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 21:50,48.20,46.40,93.45,180.00,7.00,0.00,29.80,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,44.53,COR EGLL 272150Z AUTO 18007KT 130V240 9999 FEW040 09/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 22:20,48.20,46.40,93.45,180.00,8.00,0.00,29.80,M,6.21,M,FEW,///,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,44.07,COR EGLL 272220Z AUTO 18008KT 140V240 9999 FEW018/// //////TCU 09/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 22:50,50.00,46.40,87.37,200.00,9.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,///,2600.00,3400.00,4800.00,M,M,M,M,M,M,M,M,50.00,COR EGLL 272250Z AUTO 20009KT 160V250 9999 FEW026/// SCT034/// BKN048/// //////TCU 10/08 Q1009 TEMPO SHRA,M
EGLL,2026-02-27 23:20,50.00,46.40,87.37,190.00,6.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,2000.00,3800.00,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 272320Z AUTO 19006KT 9999 FEW020 BKN038 10/08 Q1009 TEMPO SHRA BKN014,M
EGLL,2026-02-27 23:50,50.00,46.40,87.37,190.00,4.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,1900.00,3800.00,4600.00,M,M,M,M,M,M,M,M,50.00,COR EGLL 272350Z AUTO 19004KT 150V210 9999 FEW019 SCT038 BKN046 10/08 Q1009 TEMPO SHRA BKN014,M
EGLL,2026-02-28 00:20,48.20,46.40,93.45,180.00,6.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,1800.00,2400.00,3200.00,M,-RA,M,M,M,M,M,M,45.04,COR EGLL 280020Z AUTO 18006KT 9999 -RA FEW018 SCT024 BKN032 09/08 Q1009 TEMPO SHRA BKN014,M
EGLL,2026-02-28 00:50,48.20,46.40,93.45,140.00,4.00,0.00,29.80,M,6.21,M,BKN,BKN,M,M,1600.00,2000.00,M,M,M,M,M,M,M,M,M,46.34,COR EGLL 280050Z AUTO 14004KT 9999 BKN016 BKN020 09/08 Q1009 TEMPO SHRA BKN012,M
EGLL,2026-02-28 01:20,48.20,46.40,93.45,150.00,5.00,0.00,29.80,M,4.35,M,SCT,BKN,BKN,M,1300.00,1700.00,2700.00,M,-RADZ,M,M,M,M,M,M,45.63,COR EGLL 280120Z AUTO 15005KT 7000 -RADZ SCT013 BKN017 BKN027 09/08 Q1009 TEMPO SHRA BKN012,M
EGLL,2026-02-28 01:50,48.20,46.40,93.45,170.00,6.00,0.00,29.77,M,3.11,M,SCT,SCT,BKN,M,1200.00,1900.00,2400.00,M,-RADZ,M,M,M,M,M,M,45.04,COR EGLL 280150Z AUTO 17006KT 5000 -RADZ SCT012 SCT019 BKN024 09/08 Q1008 RERA TEMPO SHRA BKN012,M
EGLL,2026-02-28 02:20,48.20,46.40,93.45,160.00,6.00,0.00,29.77,M,6.21,M,FEW,BKN,BKN,M,600.00,1200.00,1600.00,M,-RADZ,M,M,M,M,M,M,45.04,COR EGLL 280220Z AUTO 16006KT 9999 -RADZ FEW006 BKN012 BKN016 09/08 Q1008 RERA TEMPO 3000 RADZ BKN006,M
EGLL,2026-02-28 02:50,48.20,46.40,93.45,180.00,3.00,0.00,29.77,M,6.21,M,BKN,OVC,///,M,1200.00,1700.00,M,M,M,M,M,M,M,M,M,47.21,COR EGLL 280250Z AUTO 18003KT 9999 BKN012/// OVC017/// //////TCU 09/08 Q1008 TEMPO 3000 RADZ BKN006,M
EGLL,2026-02-28 03:20,48.20,46.40,93.45,170.00,3.00,0.00,29.77,M,6.21,M,FEW,BKN,OVC,M,1000.00,1600.00,2400.00,M,M,M,M,M,M,M,M,47.21,COR EGLL 280320Z AUTO 17003KT 9999 FEW010 BKN016 OVC024 09/08 Q1008 TEMPO 3000 RADZ BKN005,M
EGLL,2026-02-28 03:50,48.20,46.40,93.45,160.00,2.00,0.00,29.77,M,2.42,M,SCT,BKN,OVC,M,800.00,1500.00,2500.00,M,RADZ,M,M,M,M,M,M,48.20,COR EGLL 280350Z AUTO 16002KT 3900 RADZ SCT008 BKN015 OVC025 09/08 Q1008 TEMPO BKN005,M
EGLL,2026-02-28 04:20,48.20,46.40,93.45,M,2.00,0.00,29.77,M,3.11,M,BKN,BKN,OVC,///,600.00,1500.00,2500.00,M,-RA,M,M,M,M,M,M,48.20,COR EGLL 280420Z AUTO VRB02KT 5000 -RA BKN006/// BKN015/// OVC025/// //////TCU 09/08 Q1008 RERA TEMPO 3000 RADZ,M
EGLL,2026-02-28 04:50,48.20,46.40,93.45,300.00,3.00,0.00,29.77,M,3.11,M,FEW,SCT,BKN,///,400.00,900.00,1800.00,M,-RA,M,M,M,M,M,M,47.21,COR EGLL 280450Z AUTO 30003KT 5000 -RA FEW004/// SCT009/// BKN018/// //////TCU 09/08 Q1008 RERA TEMPO BKN005,M
EGLL,2026-02-28 05:20,48.20,46.40,93.45,290.00,7.00,0.00,29.80,M,6.21,M,FEW,BKN,BKN,///,600.00,1100.00,1500.00,M,-RA,M,M,M,M,M,M,44.53,COR EGLL 280520Z AUTO 29007KT 9999 -RA FEW006/// BKN011/// BKN015/// //////CB 09/08 Q1009 TEMPO BKN006,M
EGLL,2026-02-28 05:50,46.40,44.60,93.40,300.00,9.00,0.00,29.80,M,6.21,M,BKN,BKN,///,M,1000.00,1400.00,M,M,M,M,M,M,M,M,M,41.42,COR EGLL 280550Z AUTO 30009KT 9999 BKN010/// BKN014/// //////TCU 08/07 Q1009 TEMPO BKN009,M
EGLL,2026-02-28 06:20,46.40,42.80,87.18,300.00,10.00,0.00,29.83,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,41.03,COR EGLL 280620Z AUTO 30010KT 270V330 9999 OVC010 08/06 Q1010 TEMPO BKN009,M
EGLL,2026-02-28 06:50,44.60,41.00,87.08,300.00,12.00,0.00,29.85,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,38.04,COR EGLL 280650Z AUTO 30012KT 9999 OVC011 07/05 Q1011 NOSIG,M
EGLL,2026-02-28 07:20,44.60,39.20,81.20,310.00,12.00,0.00,29.88,M,6.21,M,BKN,OVC,M,M,1700.00,2300.00,M,M,M,M,M,M,M,M,M,38.04,COR EGLL 280720Z AUTO 31012KT 9999 BKN017 OVC023 07/04 Q1012 NOSIG,M
EGLL,2026-02-28 07:50,44.60,39.20,81.20,310.00,12.00,0.00,29.88,M,6.21,M,FEW,SCT,BKN,M,1500.00,2400.00,3200.00,M,M,M,M,M,M,M,M,38.04,COR EGLL 280750Z AUTO 31012KT 9999 FEW015 SCT024 BKN032 07/04 Q1012 NOSIG,M
EGLL,2026-02-28 08:20,44.60,39.20,81.20,300.00,10.00,0.00,29.91,M,6.21,M,FEW,BKN,OVC,M,1500.00,3900.00,4600.00,M,M,M,M,M,M,M,M,38.77,COR EGLL 280820Z AUTO 30010KT 9999 FEW015 BKN039 OVC046 07/04 Q1013 NOSIG,M
EGLL,2026-02-28 08:50,44.60,41.00,87.08,290.00,11.00,0.00,29.94,M,6.21,M,FEW,BKN,BKN,M,1300.00,2400.00,3900.00,M,M,M,M,M,M,M,M,38.39,COR EGLL 280850Z AUTO 29011KT 9999 FEW013 BKN024 BKN039 07/05 Q1014 NOSIG,M
EGLL,2026-02-28 09:20,46.40,41.00,81.33,280.00,9.00,0.00,29.94,M,6.21,M,BKN,OVC,M,M,1900.00,2400.00,M,M,M,M,M,M,M,M,M,41.42,COR EGLL 280920Z AUTO 28009KT 9999 BKN019 OVC024 08/05 Q1014 NOSIG,M
EGLL,2026-02-28 09:50,46.40,41.00,81.33,280.00,14.00,0.00,29.97,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,39.72,COR EGLL 280950Z AUTO 28014KT 9999 BKN018 08/05 Q1015 NOSIG,M
EGLL,2026-02-28 10:20,48.20,41.00,76.01,280.00,16.00,0.00,30.00,M,6.21,M,BKN,BKN,M,M,1900.00,2800.00,M,M,M,M,M,M,M,M,M,41.53,COR EGLL 281020Z AUTO 28016KT 9999 BKN019 BKN028 09/05 Q1016 NOSIG,M
EGLL,2026-02-28 10:50,48.20,41.00,76.01,290.00,14.00,0.00,30.00,M,6.21,M,BKN,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,42.04,COR EGLL 281050Z AUTO 29014KT 9999 BKN022 09/05 Q1016 NOSIG,M
EGLL,2026-02-28 11:20,50.00,41.00,71.06,280.00,18.00,0.00,30.03,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 281120Z AUTO 28018KT 9999 BKN023 10/05 Q1017 NOSIG,M
EGLL,2026-02-28 11:50,48.20,39.20,70.87,270.00,17.00,0.00,30.03,M,6.21,M,BKN,BKN,M,M,2700.00,3200.00,M,M,M,M,M,M,M,M,M,41.30,COR EGLL 281150Z AUTO 27017KT 9999 BKN027 BKN032 09/04 Q1017 NOSIG,M
EGLL,2026-02-28 12:20,50.00,41.00,71.06,280.00,13.00,0.00,30.03,M,6.21,M,BKN,BKN,M,M,2500.00,3000.00,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 281220Z AUTO 28013KT 250V310 9999 BKN025 BKN030 10/05 Q1017 NOSIG,M
EGLL,2026-02-28 12:50,50.00,39.20,66.26,280.00,13.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,2800.00,3300.00,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 281250Z AUTO 28013KT 9999 BKN028 BKN033 10/04 Q1018 NOSIG,M
EGLL,2026-02-28 13:20,50.00,37.40,61.75,280.00,14.00,0.00,30.06,M,6.21,M,SCT,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 281320Z AUTO 28014KT 9999 SCT034 10/03 Q1018 NOSIG,M
EGLL,2026-02-28 13:50,50.00,35.60,57.51,280.00,13.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,4000.00,4800.00,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 281350Z AUTO 28013KT 9999 SCT040 BKN048 10/02 Q1018 NOSIG,M
EGLL,2026-02-28 14:20,50.00,37.40,61.75,280.00,11.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 281420Z AUTO 28011KT 9999 FEW039 10/03 Q1018 NOSIG,M
EGLL,2026-02-28 14:50,50.00,33.80,53.52,250.00,14.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,50.00,COR EGLL 281450Z AUTO 25014KT 9999 -RA NCD 10/01 Q1018 NOSIG,M
EGLL,2026-02-28 15:20,51.80,33.80,50.07,280.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 281520Z AUTO 28013KT 9999 FEW043 11/01 Q1019 NOSIG,M
EGLL,2026-02-28 15:50,51.80,33.80,50.07,280.00,12.00,0.00,30.09,M,6.21,M,BKN,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 281550Z AUTO 28012KT 9999 BKN041 11/01 Q1019 NOSIG,M
EGLL,2026-02-28 16:20,48.20,33.80,57.25,270.00,15.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.78,COR EGLL 281620Z AUTO 27015KT 9999 NCD 09/01 Q1019 NOSIG,M
EGLL,2026-02-28 16:50,50.00,30.20,46.29,270.00,12.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 281650Z AUTO 27012KT 9999 NCD 10/M01 Q1019 NOSIG,M
EGLL,2026-02-28 17:20,48.20,28.40,46.00,250.00,12.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.62,COR EGLL 281720Z AUTO 25012KT 9999 NCD 09/M02 Q1020 NOSIG,M
EGLL,2026-02-28 17:50,48.20,28.40,46.00,260.00,13.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.32,COR EGLL 281750Z AUTO 26013KT 9999 NCD 09/M02 Q1020 NOSIG,M
EGLL,2026-02-28 18:20,46.40,28.40,49.22,260.00,13.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.02,COR EGLL 281820Z AUTO 26013KT 9999 NCD 08/M02 Q1020 NOSIG,M
EGLL,2026-02-28 18:50,46.40,30.20,52.98,260.00,10.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,COR EGLL 281850Z AUTO 26010KT 9999 NCD 08/M01 Q1020 NOSIG,M
EGLL,2026-02-28 19:20,46.40,30.20,52.98,240.00,9.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,COR EGLL 281920Z AUTO 24009KT 210V270 9999 NCD 08/M01 Q1020 NOSIG,M
EGLL,2026-02-28 19:50,44.60,30.20,56.72,200.00,6.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,COR EGLL 281950Z AUTO 20006KT 180V240 9999 NCD 07/M01 Q1020 NOSIG,M
EGLL,2026-02-28 20:20,42.80,32.00,65.36,190.00,7.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,COR EGLL 282020Z AUTO 19007KT 9999 NCD 06/00 Q1020 NOSIG,M
EGLL,2026-02-28 20:50,42.80,33.80,70.27,190.00,8.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,COR EGLL 282050Z AUTO 19008KT 160V250 9999 NCD 06/01 Q1020 NOSIG,M
EGLL,2026-02-28 21:20,42.80,35.60,75.49,200.00,7.00,0.00,30.12,M,6.21,17.00,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,COR EGLL 282120Z AUTO 20007G17KT 160V250 9999 NCD 06/02 Q1020 NOSIG,M
